X;Y;Z
-15;69;1
-23;-17;-1
67;-17;-61
-34;-13;7
-8;-31;59
-6;69;23
29;16;-29
-24;-99;-6
10;31;-26
16;31;9
-13;18;-3
-3;-36;-8
13;48;22
-32;-47;-26
-2;-57;30
0;93;-53
26;-16;2
-20;0;21
-4;41;85
-14;-39;-71
51;-54;1
-43;69;-67
-1;0;100
12;-83;-6
24;34;-19
-49;50;35
53;-50;-23
-13;-31;23
-16;51;-8
0;-29;-2
11;-3;28
0;5;-35
-25;67;5
25;-48;15
-5;-36;-14
19;21;56
-24;6;-100
-1;-3;73
0;-27;-10
-10;-3;18
-11;48;3
15;-19;-13
3;-4;-14
18;-12;-2
-35;47;13
9;-43;-53
6;-6;42
-20;33;79
16;11;-120
-12;-61;49
21;72;2
-34;-34;-20
29;-7;44
-9;-17;-61
-3;40;-6
-5;-56;52
20;29;-34
6;10;31
-20;-2;11
-16;-88;-24
23;107;37
22;16;92
-43;-176;-194
15;150;78
61;146;-62
-56;-162;64
-43;-88;7
86;186;-45
-70;-112;13
2;5;-17
-1;70;24
-21;-119;-4
7;18;31
25;43;-80
38;139;67
-51;-121;20
-11;-36;-38
88;48;-24
-103;67;-13
-13;-164;81
48;-28;57
-2;98;-164
-41;-69;58
24;105;-34
35;-6;-15
42;-29;-70
-143;20;2
53;116;14
116;-138;-60
-107;99;-3
21;31;50
-28;2;13
11;-185;114
11;87;-133
3;-66;70
-7;39;-12
-9;13;-10
18;16;27
-32;-72;-19
-4;58;3
-6;-67;-47
56;101;-22
-45;-10;89
14;-27;-90
11;23;55
-27;-29;14
2;7;-15
9;-16;24
43;-45;-15
-28;65;-26
31;-44;34
-71;-4;26
78;3;51
-51;-82;-122
34;51;86
-43;38;-17
28;-68;-60
-14;78;48
10;-30;-40
13;-32;62
-84;67;-35
113;-18;-27
-19;-19;78
-51;11;-78
13;-1;-24
-23;53;-12
42;-77;73
3;39;9
2;-20;95
-21;-31;-144
24;35;61
10;56;41
-89;-48;-21
9;56;-112
68;-21;144
-110;-115;-37
56;44;-81
41;76;55
-35;44;-93
-27;-179;137
17;59;1
-66;97;-63
73;-56;-75
15;10;10
45;22;6
-51;29;87
18;-73;-42
-17;-19;-79
-16;-17;-2
-22;17;-38
24;16;-41
12;15;13
8;2;45
23;7;-9
-3;-17;13
-28;-64;50
-35;14;-82
55;-63;6
-7;118;20
-4;-75;-15
0;61;-15
101;12;98
-52;22;-138
-2;-6;25
-24;-21;46
-89;-19;-10
68;34;-46
-21;-80;58
-46;40;-132
105;14;155
17;-16;-91
-154;128;-13
65;-291;77
126;193;217
-353;-87;-461
551;91;91
-130;-11;15
228;-411;262
-506;297;-163
-65;-181;255
333;344;-201
-299;-83;88
169;2;-93
-41;-48;1
-21;16;-25
75;32;-21
-70;44;36
36;-18;-29
-21;-2;27
41;-8;19
30;-41;-72
-8;5;-3
-56;4;70
35;55;-19
-49;-79;-33
36;42;-5
8;-13;20
-29;20;27
-6;9;-51
-31;-35;63
56;8;-36
-13;88;-10
13;-106;-6
-39;4;49
-27;167;-28
72;-134;-20
270;221;268
-924;-85;740
801;-50;-912
-144;-67;-514
176;-769;582
-80;902;129
-260;-291;-809
190;123;346
-9;-44;331
-42;54;-23
2;-63;-209
-384;-142;202
604;-178;-89
-473;363;-7
179;-75;59
200;31;24
-235;116;-228
80;-161;86
-45;66;169
10;-27;-104
102;36;-5
-44;61;-19
-20;-87;-71
-2;86;63
40;-84;54
-42;3;-79
-3;11;18
28;46;47
11;-80;-10
-97;-24;-17
44;113;8
35;-57;-31
-25;-3;22
42;81;13
59;25;12
-89;-107;-10
43;92;-15
-44;-56;60
11;32;-135
