x,y,z,36,broad_category
1178.0,672.0,1154.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
457.0,346.0,266.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
451.0,281.0,813.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
938.0,657.0,387.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
1125.0,603.0,1037.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
108.0,133.0,117.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
141.0,246.0,137.0,../datasets/Industrial equipment/Dataset minigraver operating.csv,Using
475.0,716.0,649.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
688.0,957.0,1207.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
427.0,714.0,645.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
209.0,575.0,431.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
457.0,610.0,569.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
477.0,753.0,645.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
630.0,621.0,635.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
387.0,555.0,749.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
537.0,866.0,879.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
457.0,1539.0,816.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
424.0,605.0,759.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
491.0,724.0,404.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
3861.0,2759.0,3595.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
2455.0,2782.0,1714.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
249.0,333.0,382.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
213.0,344.0,376.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
389.0,518.0,373.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
509.0,742.0,402.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
399.0,429.0,560.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
290.0,632.0,769.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
360.0,464.0,755.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
141.0,206.0,172.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
229.0,576.0,298.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
923.0,1881.0,1239.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1830.0,1785.0,2048.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
178.0,281.0,256.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
315.0,151.0,473.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
228.0,489.0,319.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
342.0,319.0,394.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
256.0,431.0,503.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
782.0,405.0,367.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
282.0,531.0,384.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
249.0,354.0,401.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
518.0,686.0,517.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
234.0,387.0,703.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
339.0,820.0,460.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
267.0,476.0,479.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
347.0,510.0,434.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
313.0,456.0,760.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
347.0,604.0,969.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
479.0,802.0,870.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
551.0,883.0,724.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
428.0,1608.0,790.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
443.0,872.0,551.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
160.0,314.0,497.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
227.0,650.0,553.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
2151.0,2311.0,2191.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1530.0,2555.0,1682.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
303.0,446.0,306.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
252.0,370.0,300.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
144.0,504.0,264.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
154.0,547.0,231.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
373.0,494.0,615.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
598.0,429.0,301.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
261.0,577.0,401.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
286.0,749.0,516.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
255.0,616.0,374.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
375.0,962.0,482.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
517.0,677.0,531.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
355.0,682.0,566.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1221.0,963.0,936.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
858.0,1573.0,2010.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
264.0,421.0,394.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
246.0,358.0,519.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
298.0,516.0,375.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
215.0,247.0,242.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
179.0,283.0,328.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1897.0,1331.0,2114.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1702.0,1073.0,1798.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
291.0,322.0,435.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
268.0,748.0,395.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
343.0,774.0,677.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
344.0,520.0,429.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
803.0,1024.0,1494.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
893.0,1580.0,1197.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
241.0,622.0,704.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
456.0,952.0,586.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
414.0,964.0,448.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1741.0,3710.0,784.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
540.0,546.0,515.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
277.0,433.0,382.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
296.0,236.0,618.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
305.0,414.0,430.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
256.0,427.0,538.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
223.0,466.0,372.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
332.0,399.0,490.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
397.0,408.0,556.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
568.0,500.0,425.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
405.0,696.0,313.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
265.0,622.0,397.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
195.0,438.0,744.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
256.0,1100.0,826.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
385.0,724.0,575.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
258.0,414.0,320.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
581.0,383.0,578.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
541.0,371.0,811.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
274.0,371.0,293.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
524.0,957.0,570.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
437.0,585.0,784.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
558.0,621.0,336.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
404.0,937.0,782.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
235.0,323.0,808.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
146.0,249.0,276.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
158.0,161.0,215.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
122.0,197.0,154.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
177.0,346.0,218.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
181.0,272.0,255.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
343.0,597.0,444.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
303.0,608.0,781.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
170.0,493.0,442.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
456.0,418.0,574.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
245.0,432.0,270.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
203.0,458.0,486.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
238.0,358.0,312.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
219.0,474.0,278.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
317.0,688.0,569.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
275.0,460.0,398.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
250.0,271.0,461.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
427.0,545.0,671.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
915.0,1452.0,1443.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
2588.0,2456.0,2741.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
438.0,962.0,634.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
575.0,1249.0,1047.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1389.0,1285.0,841.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
4347.0,4464.0,4954.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
571.0,775.0,696.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
331.0,544.0,559.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
604.0,503.0,721.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
226.0,466.0,664.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
501.0,1354.0,535.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
421.0,861.0,642.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
351.0,905.0,716.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
710.0,1188.0,1288.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
162.0,340.0,341.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
233.0,445.0,243.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
153.0,457.0,356.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
273.0,459.0,347.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
156.0,294.0,323.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
199.0,427.0,541.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
411.0,1160.0,679.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
430.0,942.0,412.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
660.0,741.0,540.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
216.0,741.0,636.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
428.0,407.0,485.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
413.0,493.0,546.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
492.0,725.0,1021.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
376.0,430.0,457.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
318.0,461.0,516.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1619.0,1014.0,1397.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
1973.0,1487.0,1189.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
350.0,313.0,409.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
2615.0,2601.0,3294.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
2658.0,1641.0,2413.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
444.0,611.0,656.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
441.0,717.0,388.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
223.0,385.0,338.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
177.0,572.0,513.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
245.0,432.0,330.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
207.0,591.0,736.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
288.0,715.0,497.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
451.0,580.0,818.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
364.0,396.0,734.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
209.0,196.0,462.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
321.0,319.0,431.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
272.0,642.0,438.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
296.0,438.0,579.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
243.0,529.0,320.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
489.0,490.0,735.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
305.0,452.0,558.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
705.0,1984.0,1244.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
868.0,1035.0,605.0,../datasets/Industrial equipment/Dataset trailer driving.csv,Using
